License #,DBA Name,Address,City,State
2476778.0,"11 DINING, LLC",801 S CANAL ST ,CHICAGO,IL
349.0,KELLY'S PUB,949 W WEBSTER AVE ,CHICAGO,IL
2601770.0,ROYAL FLAT CARIBBEAN JERK CUISINE,2134 E 71ST ST ,CHICAGO,IL
43079.0,PEPE'S MEXICAN RESTAURANT,3231-3237 W 63RD ST ,CHICAGO,IL
2313695.0,JIMMY BUFFETT'S MARGARITAVILLE BAR & GRILL,700 E GRAND AVE ,CHICAGO,IL
2368813.0,BURGER KING #17392,2345 S PULASKI RD ,CHICAGO,IL
1273277.0,CHURCH'S CHICKEN # 1054,1808 W 47TH ST ,CHICAGO,IL
1848375.0,HYDERABAD HOUSE FAMILY DINING LLC,2226 W DEVON AVE ,CHICAGO,IL
2114541.0,EJ SUSHI,131 N CLINTON ,CHICAGO,IL
2032949.0,PARK  PLAZA RETIREMENT CENTER,6840 N SACRAMENTO AVE ,CHICAGO,IL
2016897.0,"RICE AND ROLL, INC",3312 W Foster AVE ,CHICAGO,IL
1495215.0,HUDDLE HOUSE,4748 N KIMBALL AVE ,CHICAGO,IL
2138022.0,PROTEIN BAR,1 W WACKER DR ,CHICAGO,IL
2578684.0,MIA FRANCESCA CORP,3311 N CLARK ST ,CHICAGO,IL
1803709.0,J & J FISH,6659 S DAMEN AVE ,CHICAGO,IL
2601651.0,NUTS ON CLARK POPCORN,5700 S CICERO AVE ,CHICAGO,IL
2608975.0,MAMA LEE'S GOURMET POPCORN INC.,7601 S CICERO AVE ,CHICAGO,IL
2560209.0,"BUNA TIME CAFE, LLC",1552 W FULLERTON AVE ,CHICAGO,IL
2418006.0,THE VAULT CAFE,135 S LA SALLE ST ,CHICAGO,IL
2069923.0,BIG BRICKS,3830-3832 N LINCOLN AVE ,CHICAGO,IL
2601601.0,HARRY'S CAFE,350 E SUPERIOR ST ,CHICAGO,IL
41743.0,DUNKIN DONUTS,333 W NORTH AVE ,CHICAGO,IL
28875.0,MIA FRANCESCA CORP,3311 N CLARK ST ,CHICAGO,IL
1649400.0,CORNER BAKERY CAFE,123 N WACKER DR ,CHICAGO,IL
2020846.0,DUNKIN DONUTS,205 W Randolph ST ,CHICAGO,IL
2609204.0,SCOOPED COOKIE DOUGH BAR LLC,835 N MICHIGAN AVE ,CHICAGO,IL
2427846.0,FRESHII 1871,222 W MERCHANDISE MART PLZ ,CHICAGO,IL
2125190.0,SUBWAY,4303 W IRVING PARK RD ,CHICAGO,IL
2134588.0,WALDORF ASTORIA CHICAGO,11 E WALTON ST ,CHICAGO,IL
2608385.0,THE CORNED BEEF FACTORY SANDWICH SHOP,1016 W LAKE ST ,CHICAGO,IL
1969715.0,WOLVERINE TRADING LLC,175 W JACKSON BLVD ,CHICAGO,IL
2162294.0,PRET A MANGER,1 S STATE ST FL ,CHICAGO,IL
53791.0,JACK'S ON HALSTED,3201 N HALSTED ST ,CHICAGO,IL
1816978.0,TOKYO LUNCH BOXES & CATERING,60 E JACKSON BLVD ,CHICAGO,IL
23269.0,SAN SOO GAB SAN CORP,5247-5251 N WESTERN AVE ,CHICAGO,IL
2428384.0,GREEN STREET LOCAL,130 S GREEN ST ,CHICAGO,IL
2477072.0,DAEBAK KOREAN BBQ,2017 S WELLS ST ,CHICAGO,IL
1273267.0,CHURCH'S CHICKEN # 970,2 S PULASKI RD ,CHICAGO,IL
2308122.0,SUGAR HILLS BAKERY,3235 W ADDISON AVE ,CHICAGO,IL
2363725.0,MAGO'S TAMALES & TAQUERIA,5211 W DIVERSEY AVE ,CHICAGO,IL
2492136.0,MEZCAL BIRRIA OCOTLAN,3011 W CERMAK RD ,CHICAGO,IL
2048477.0,13 Pins Tapas & Grill,4202 W Irving Park RD ,CHICAGO,IL
1947809.0,"BISMILAHI RESTAURANT, INC",211 W WALTON ST ,CHICAGO,IL
80690.0,RESTAURANT & POZOLERIA SAN JUAN,1523 N PULASKI RD ,CHICAGO,IL
2303850.0,BOHO BOHEMIAN HOUSE,11 W ILLINOIS ST ,CHICAGO,IL
2446541.0,WRIGLEYVILLE ROOFTOPS,1000-1010 W WAVELAND AVE ,CHICAGO,IL
2446543.0,WRIGLEYVILLE ROOFTOP,1048 W WAVELAND AVE ,CHICAGO,IL
2397687.0,THE GODDESS GOLD COAST,1127 N STATE ST ,CCHICAGO,IL
2523663.0,THE LIQUOR BOX,873 N ORLEANS ST ,CHICAGO,IL
59961.0,TAQUERIA,3617-3623 S ARCHER AVE ,CHICAGO,IL
1194932.0,SU CASA,49 E ONTARIO ST ,CHICAGO,IL
2284694.0,PAULINES,1337 W FULLERTON AVE ,CHICAGO,IL
2437225.0,GINO'S STEAKS TRUCK BRIDGEPORT,335 W 31ST ST ,CHICAGO,IL
2374752.0,MINNA'S RESTAURANT,5046 W ARMITAGE AVE ,CHICAGO,IL
2595132.0,STAR KITCHEN,335 W 31ST ST ,CHICAGO,IL
1842214.0,"SODEXHO AMERICA, LLC / KATE KELLOGG",340 E SUPERIOR ST ,CHICAGO,IL
2048672.0,CHICAGO CUT STEAKHOUSE,300 N LA SALLE ST ,CHICAGO,IL
2036402.0,MERCADITO CHICAGO,108-110 W KINZIE ST ,CHICAGO,IL
1963536.0,"LITTLE CAESAR ENTERPRISES, INC.",2906 W 63RD ST ,CHICAGO,IL
2313848.0,THE SPOKE AND BIRD,205-209 E 18TH ST ,CHICAGO,IL
2003356.0,LIFEWAY KEFIR SHOP,108 N STATE ST ,CHICAGO,IL
1847582.0,LA GOZADERA,2542-2544 W PETERSON AVE ,CHICAGO,IL
2601357.0,BLACKSTONE HOTEL,636 S MICHIGAN AVE ,CHICAGO,IL
1848298.0,BLACKSTONE HOTEL,636 S MICHIGAN AVE ,CHICAGO,IL
2601221.0,BRIGHTWOK KITCHEN,1 E ERIE ST ,CHICAGO,IL
1093231.0,CAFE LUIGI,2548 N CLARK ST ,CHICAGO,IL
2588731.0,FIELDHOUSE JONES,312 W CHESTNUT ST ,CHICAGO,IL
2017456.0,M BURGER,161 E HURON ST ,CHICAGO,IL
2601006.0,DUNKIN' DONUTS/JET BOX,5700 S CICERO AVE ,CHICAGO,IL
1166476.0,CAFFE BACI,2 N LA SALLE ST ,CHICAGO,IL
2595135.0,MACHETES PA MATAR EL HAMBRE,4888 1/2 S ARCHER AVE ,CHICAGO,IL
2601362.0,BLACKSTONE HOTEL,636 S MICHIGAN AVE ,CHICAGO,IL
2588732.0,FIELDHOUSE JONES,312 W CHESTNUT ST ,CHICAGO,IL
2354419.0,MACHETES PA MATAR EL HAMBRE,4888 S ARCHER AVE ,CHICAGO,IL
2446670.0,ESQUINA DEL SABOR CATROCHO,2525 N LARAMIE AVE ,CHICAGO,IL
2536392.0,HIMALAYAN RESTAURANT,606 S WABASH AVE ,CHICAGO,IL
1842806.0,POPS  ITALIAN BEEF ON KEDZIE,10337 S KEDZIE AVE ,CHICAGO,IL
2601361.0,BLACKSTONE HOTEL,636 S MICHIGAN AVE ,CHICAGO,IL
1716839.0,SPINZER RESTAURANT,2331 W DEVON AVE ,CHICAGO,IL
11172.0,MAX'S TAKE OUT,20 E ADAMS ST ,CHICAGO,IL
2560470.0,PARKSIDE CAFE,308 W 33RD ST ,CHICAGO,IL
2569844.0,DUNKIN DONUTS,5700 S CICERO AVE ,CHICAGO,IL
2601359.0,BLACKSTONE HOTEL,636 S MICHIGAN AVE ,CHICAGO,IL
2588777.0,FIELDHOUSE JONES,312 W CHESTNUT ST ,CHICAGO,IL
29962.0,BRETT'S KITCHEN INC.,233 W SUPERIOR ST ,CHICAGO,IL
2595744.0,LA GOZADERA LATIN RESTAURANT & BAR,2542-2544 W PETERSON AVE ,CHICAGO,IL
2595743.0,LA GOZADERA LATIN RESTAURANT & BAR,2542-2544 W PETERSON AVE ,CHICAGO,IL
2528569.0,LEFT COAST WELLS,165 W SUPERIOR ST ,CHICAGO,IL
2601363.0,BLACKSTONE HOTEL,636 S MICHIGAN AVE ,CHICAGO,IL
2278386.0,JOHNNY'S BEEF & GYROS,2300 N LINCOLN AVE ,CHICAGO,IL
1848298.0,BLACKSTONE HOTEL,636 S MICHIGAN AVE ,CHICAGO,IL
2102981.0,SUBWAY,1431 W 95TH ST ,CHICAGO,IL
2390930.0,IBORU EL PULPO LOCO,6619 N CLARK ST ,CHICAGO,IL
2601358.0,BLACKSTONE HOTEL,636 S MICHIGAN AVE ,CHICAGO,IL
2189429.0,ROMA'S BEEF & SAUSAGE,4237 N CICERO AVE ,CHICAGO,IL
2386007.0,WYLER ROAD,3581 W BELDEN AVE ,CHICAGO,IL
1680019.0,MC DONALDS,3855 W LAWRENCE AVE ,CHICAGO,IL
2384916.0,CHICAGO ATHLETIC ASSOCIATION,12 S MICHIGAN AVE ,CHICAGO,IL
2469375.0,MASON/BLIND DRAGON,611-613 N WELLS ST ,CHICAGO,IL
1043966.0,PHO XE LUA,1021 W ARGYLE ST ,CHICAGO,IL
2014088.0,SUBWAY,2512 W NORTH AVE ,CHICAGO,IL
2469375.0,MASON/BLIND DRAGON,611-613 N WELLS ST ,CHICAGO,IL
2349215.0,BURGER KING RESTAURANT,7523 N CLARK ST ,CHICAGO,IL
2055067.0,PRET A MANAGER,211 W ADAMS ST ,CHICAGO,IL
2549249.0,McDONALD'S,186 W ADAMS ST ,CHICAGO,IL
1884666.0,JAMES HOTEL CHICAGO,55 E ONTARIO ST ,CHICAGO,IL
10468.0,FIESTA MEXICANA RESTAURANT,2423 N LINCOLN AVE ,CHICAGO,IL
1518594.0,PATSY'S PLACE,2825 N LINCOLN AVE ,CHICAGO,IL
20687.0,HAROLD'S CHICKEN SHACK,1039 W 63RD ST ,CHICAGO,IL
2469376.0,MASON/BLIND DRAGON,611-613 N WELLS ST ,CHICAGO,IL
2418653.0,IRONSIDE BAR AND GALLEY,544-546 N WELLS ST ,CHICAGO,IL
1382681.0,STARBUCKS COFFEE #2689,175 W JACKSON BLVD ,CHICAGO,IL
46653.0,ROYS LUNCH BAG,403 E 71ST ST ,CHICAGO,IL
2469376.0,MASON/BLIND DRAGON,611-613 N WELLS ST ,CHICAGO,IL
2578604.0,TELLER'S COFFEE,111 W MONROE ST ,CHICAGO,IL
2563637.0,ATARDECER ACAPULQUENO,2904-2906 W CERMAK RD ,CHICAGO,IL
2600357.0,MCCB,2138 S ARCHER AVE ,CHICAGO,IL
23108.0,STARBUCKS COFFEE #2334,106 W GERMANIA PL ,CHICAGO,IL
40377.0,"TIPAROS THAI RESTAURANT , INC.",1540 N CLARK ST ,CHICAGO,IL
2549485.0,MCCB,2138 S ARCHER AVE ,CHICAGO,IL
1840645.0,MCDONALD'S,6740 N CLARK ST ,CHICAGO,IL
1842835.0,IZALCO RESTAURANT,4377 W 26TH ST ,CHICAGO,IL
2384975.0,MCDONALDS RESTAURANT,3154 W FOSTER AVE ,CHICAGO,IL
2476232.0,R-PLACE,5254 W CHICAGO AVE ,CHICAGO,IL
40543.0,IRISH AMERICAN HERITAGE CENTER,4626 N KNOX AVE ,CHICAGO,IL
2380158.0,ZAKI CHICAGO STYLE GRILLE,610 W ROOSEVELT RD ,CHICAGO,IL
2418258.0,SELAM MARKET AND RESTAURANT LLC,4543 N BROADWAY ,CHICAGO,IL
2601470.0,LOS VASOS LOKOS CORP,3406 W 26TH ST ,CHICAGO,IL
2602070.0,WE WASH CAR CARE CENTER,4660 W LAWRENCE AVE ,CHICAGO,IL
2263045.0,NOODLES & COMPANY,1 S FRANKLIN ST ,CHICAGO,IL
2492242.0,BIXI BREWERY,2515-2517 N MILWAUKEE AVE ,CHICAGO,IL
79702.0,TASTY SUB,2001 W HOWARD ST ,CHICAGO,IL
1718018.0,MARKET CREATIONS,130 E RANDOLPH ST ,CHICAGO,IL
1543382.0,POTBELLY SANDWICH WORKS LLC,542 S Dearborn ST ,CHICAGO,IL
1986474.0,Gusi's Pizza,10606 S Torrence AVE ,CHICAGO,IL
1544951.0,SUBWAY 7709,177 N WELLS ST ,CHICAGO,IL
2590016.0,LITTLE OLIVE LOUNGE,1540 N MILWAUKEE AVE ,CHICAGO,IL
2092903.0,ROYAL CARIBBEAN JERK,2126 E 71ST ST ,CHICAGO,IL
1574657.0,DUNKIN DONUTS,1713 W POLK ST ,CHICAGO,IL
2087970.0,PICNIC,5701 N LAKE SHORE DR ,CHICAGO,IL
1927100.0,LINCOLN PARK STADIUM BAR AND GRILL,2423 N CLARK ST ,CHICAGO,IL
2379886.0,THE MARKET BY FOXTROT,1019 W LAKE ST ,CHICAGO,IL
2432723.0,EUREST DINING,600 W CHICAGO AVE ,CHICAGO,IL
1985536.0,PHO 888,1137 W ARGYLE ST ,CHICAGO,IL
1806.0,AMBASSADOR PUBLIC HOUSE,310 S HALSTED ST ,CHICAGO,IL
1767684.0,SULTAN'S,2521 N CLARK ST ,CHICAGO,IL
13799.0,DUNKIN DONUTS/BASKIN ROBBINS,3000 N ASHLAND AVE ,CHICAGO,IL
1140213.0,Howl at the Moon,26-30 W HUBBARD ST ,CHICAGO,IL
2492241.0,BIXI BREWERY,2515-2517 N MILWAUKEE AVE ,CHICAGO,IL
1332657.0,SPECIALTY'S CAFE BAKERY,191 N WACKER DR ,CHICAGO,IL
2579064.0,FIRENZE- ITALIAN STREET FOOD,131 N CLINTON ST ,CHICAGO,IL
2245207.0,ACME HOTEL COMPANY/THE BERKSHIRE,15 E OHIO ST ,CHICAGO,IL
2017992.0,AUGUSTA PIZZA & GRILL,4400 W AUGUSTA BLVD ,CHICAGO,IL
2549851.0,LA HORA DEL CHIVO,2459 S HOMAN AVE ,CHICAGO,IL
2602078.0,BIG SHARKS,7600 S EXCHANGE AVE ,CHICAGO,IL
2049605.0,FLACO'S TACOS,46 E CHICAGO AVE ,CHICAGO,IL
2551962.0,ZACHI MEDITERRANEAN INC,1406 W BELMONT AVE ,CHICAGO,IL
2511957.0,ETTA,1840-1842 W NORTH AVE ,CHICAGO,IL
2271537.0,THE MIDWAY CLUB,450 N CITYFRONT PLAZA DR ,CHICAGO,IL
2036795.0,SUBWAY,3313 W NORTH AVE ,CHICAGO,IL
2438002.0,MARISCOS LA GRULLA,3325 W CERMAK RD ,CHICAGO,IL
2146584.0,BATTER & BERRIES LLC,2748 N LINCOLN AVE ,CHICAGO,IL
39237.0,BURNT CITY,2743 - 2749 N LINCOLN AVE ,CHICAGO,IL
2469852.0,ALOHA POKE BELMONT LLC,843 W BELMONT AVE ,CHICAGO,IL
1879351.0,MAYFLOWER CHINESE RESTAURANT,2225 S WENTWORTH AVE ,CHICAGO,IL
1985417.0,MC DONALD'S,10 E CHICAGO AVE ,CHICAGO,IL
2588846.0,ANTOJITOS DURANGO,3412 W 79TH ST ,CHICAGO,IL
2601001.0,SOJU BBQ,36 S ASHLAND ,CHICAGO,IL
2564341.0,MC DONALD'S RESTAURANT,6515 S WESTERN AVE ,CHICAGO,IL
2341257.0,LA CECINA # 1,1934 W 47TH ST ,CHICAGO,IL
2240843.0,TAJ MAHAL,1512 W TAYLOR ST ,CHICAGO,IL
2511063.0,ETTA,1840-1842 W NORTH AVE ,CHICAGO,IL
2578566.0,TASTE OF HAVANA,2529 N MILWAUKEE AVE ,CHICAGO,IL
1797796.0,ROTI,10 S RIVERSIDE PLZ ,CHICAGO,IL
1981196.0,Nori Chicago,954 W DIVERSEY PKWY ,CHICAGO,IL
2589169.0,3 SQUARES,1020 W LAWRENCE AVE ,CHICAGO,IL
1892053.0,"Arby's /SBA,LTD",5 N WELLS ST ,CHICAGO,IL
2333986.0,IDOF FRESH MEDITERRANEAN,851 W BELMONT AVE ,CHICAGO,IL
2379199.0,CHICAGO INDOOR SPORTS/RAZZMATAZZ FUN CENTER,3900 S ASHLAND AVE ,CHICAGO,IL
2608293.0,EUROASIA RESTAURANT,351 W OAK ST ,CHICAGO,IL
1770972.0,CAFFE ROM,71 S WACKER DR ,CHICAGO,IL
2241001.0,BIG JJ FISH CHICKEN & MORE,5053 W DIVISION ST ,CHICAGO,IL
2463556.0,AZTECA GRILL #2,847 W BELMONT AVE ,CHICAGO,IL
1579825.0,Pat's Pizzaria,2679 N LINCOLN AVE ,CHICAGO,IL
2549515.0,DROPSHOP COFFEE AND SNACK,312 W CHESTNUT ST ,CHICAGO,IL
2308505.0,LITTLE BABA'S PHILLY STEAK,2660 E 79TH ST ,CHICAGO,IL
1272603.0,THE PEPPER CANISTER,509 N WELLS ST ,CHICAGO,IL
2578565.0,TASTE OF HAVANA,2529 N MILWAUKEE AVE ,CHICAGO,IL
2153474.0,PALETERIA LINDO MICHOACAN,1733 W 47TH ST ,CHICAGO,IL
2245702.0,ROSATIS PIZZA,1339 S HALSTED ST ,CHICAGO,IL
1620903.0,EXPRESS GRILL INC,1260 S UNION AVE ,CHICAGO,IL
2487943.0,AIR FRANCE,11601 W TOUHY AVE ,CHICAGO,IL
30736.0,CHOPPER ENTERPRISES,1659 N ASHLAND AVE ,CHICAGO,IL
2559652.0,TACOS D'GO,947 W WELLINGTON AVE ,CHICAGO,IL
34236.0,GALILEO BAR,11601 W TOUHY AVE ,CHICAGO,IL
1926508.0,"LA COCINA MEXICAN GRILL, LLC",45 N WELLS ST ,CHICAGO,IL
6294.0,JIMMY'S SANDWICH SHOP,4000 W GRAND AVE ,CHICAGO,IL
2443147.0,UNCLE J'S BBQ,502 E 47TH ST ,CHICAGO,IL
17938.0,MEENARI ORIENTAL RESTAURANT,3311 W BRYN MAWR AVE ,CHICAGO,IL
2103019.0,LINDO MICHOACAN,4811 N KEDZIE AVE ,CHICAGO,IL
2064355.0,SAKURA TEPPANYAKI AND SUSHI,730 W DIVERSEY PKWY ,CHICAGO,IL
2184404.0,CAMINO A LA SALUD,4943 W 63RD ST /SIDE DRIVE,CHICAGO,IL
21596.0,Eurest Dining Services @ Safer Foundation,3210 W ARTHINGTON ST ,CHICAGO,IL
2608249.0,BALLAST POINT BREWING COMPANY,212 N GREEN ST ,CHICAGO,IL
1303855.0,TAQUERIA EL CHORRITO,6404 N CLARK ST ,CHICAGO,IL
19578.0,DUNKIN DONUTS INC,6970 N CLARK ST ,CHICAGO,IL
2608250.0,BALLAST POINT BREWING COMPANY,212 N GREEN ST ,CHICAGO,IL
2089173.0,LINCOLN KARAOKE,5524-5528 N LINCOLN AVE ,CHICAGO,IL
1525.0,EL NUEVO MEXICANO,2914 N CLARK ST ,CHICAGO,IL
2594984.0,WICKER PARK SEAFOOD & SUSHI,11601 W TOUHY AVE ,CHICAGO,IL
2458838.0,LAW DAWGS,4379 W 26TH ST ,CHICAGO,IL
2253834.0,WINGSTOP,2634 N CLARK ST ,CHICAGO,IL
2373633.0,YASSA AFRICAN RESTAURANT,3511 S DR MARTIN LUTHER KING JR DR ,CHICAGO,IL
1868819.0,SUMMER,1123 W GRANVILLE AVE ,CHICAGO,IL
2511163.0,"LA SALLE CAFE LUNA, INC.",63 E HARRISON ST ,CHICAGO,IL
2458195.0,"J & A GRILL, INC",8331 S STEWART AVE ,CHICAGO,IL
2488186.0,SWISSPORT USA,11601 W TOUHY AVE ,CHICAGO,IL
44811.0,MAGGIANO'S BANQUETS ON GRAND,111 W GRAND AVE ,CHICAGO,IL
1592158.0,POTBELLY SANDWICH WORKS LLC,508 N CLARK ST ,CHICAGO,IL
84625.0,LAS BRISAS DEL MAR,3207 W 51ST ST ,CHICAGO,IL
2492460.0,STRINGS RAMEN,919 W BELMONT AVE ,CHICAGO,IL
2464565.0,DOMINO'S,4039 W 26TH ST ,CHICAGO,IL
2602147.0,ACTIVATE CLUB NUTRICIONAL,4215 W 59TH ST ,CHICAGO,IL
2304513.0,LAS TRES CAMPANITAS INC #2,3808-3812 W 26TH ST ,CHICAGO,IL
1277374.0,M & R FOODS,11334 S MICHIGAN AVE ,CHICAGO,IL
2079002.0,CITYGROUNDS INC,507 W DICKENS AVE ,CHICAGO,IL
15910.0,KONAK RESTAURANT,5150 N CLARK ST ,CHICAGO,IL
2584068.0,BANI'S BEETS,10305 S HALE AVE ,CHICAGO,IL
2398736.0,bopNgrill,921 W BELMONT AVE ,CHICAGO,IL
2384853.0,HARRY'S CAFE,350 E SUPERIOR ST ,CHICAGO,IL
46781.0,SOPRAFFINA MARKETCAFFE,222 W ADAMS ST ,CHICAGO,IL
2511561.0,SMACK DAB CHICAGO,6730 N CLARK ST ,CHICAGO,IL
2138469.0,SODEXO AMERICA,303 E CHICAGO AVE ,CHICAGO,IL
1844663.0,KWEI LIN CARRY-OUT,2057 E 95TH ST ,CHICAGO,IL
2418937.0,PEDRO MORALES,4215 W 59TH ST ,CHICAGO,IL
2120933.0,MA GONG & LA PO,2215 S WENTWORTH AVE ,CHICAGO,IL
23063.0,STARBUCKS COFFEE #225,40 W LAKE ST ,CHICAGO,IL
2042998.0,NICK'S ON NORTH,3323 W NORTH AVE .,CHICAGO,IL
1477723.0,PUBLICAN ANKER,1576 N MILWAUKEE AVE ,CHICAGO,IL
2600365.0,PANCAKE CAFE,3801-3805 N BROADWAY ,CHICAGO,IL
2078887.0,CHISOX BAR & GRILL,320 W 35TH ST ,CHICAGO,IL
1620704.0,POTBELLY SANDWICH WORKS # 100,209 S LA SALLE ST ,CHICAGO,IL
2398546.0,KUNG FU TEA,4925 N BROADWAY ,CHICAGO,IL
2036995.0,PATEL'S CAFE,2600 W DEVON AVE ,CHICAGO,IL
2437824.0,MAISON DE CASTELNAU,3352 W BRYN MAWR AVE ,CHICAGO,IL
2595674.0,STAX CAFE,522 N MILWAUKEE AVE ,CHICAGO,
1675762.0,THE FIFTY / 50,2047 W DIVISION ST ,CHICAGO,IL
2500864.0,MS. T'S SOUTHERN FRIED CHICKEN,3343 N BROADWAY ,CHICAGO,IL
1742905.0,WOW BAO,175 W JACKSON BLVD ,CHICAGO,IL
2595877.0,PT'S EATERY,3343 N BROADWAY ,CHICAGO,IL
2492226.0,MARIBELLA'S ITALIAN CUISINE + BAR,3454 W ADDISON ST ,CHICAGO,IL
2511887.0,CASA MARGARITA,505 N LAKE SHORE DR ,CHICAGO,IL
2429079.0,PHILLY BROS,3944 W CHICAGO AVE ,CHICAGO,IL
2307861.0,ST JOSEPH VILLAGE OF CHICAGO,4021 W BELMONT AVE ,CHICAGO,IL
1444218.0,PEPE'S TACO,2 E 112TH PL ,CHICAGO,IL
1878871.0,FLEMING'S PRIME STEAKHOUSE & WINEBAR,25 E OHIO ST ,CHICAGO,IL
2184967.0,BRASA ROJA RESTAURANT,3556 N PULASKI RD ,CHICAGO,IL
2595423.0,LIMITLESS COFFEE & TEA,675 N WELLS ST ,CHICAGO,IL
1649129.0,"SINHA, LTD",2018 W ADAMS ST ,CHICAGO,IL
2594853.0,BOJONOS,4187-4189 N CLARENDON AVE ,CHICAGO,IL
2458787.0,BAMBU DESSERTS AND DRINKS,5010 N BROADWAY ,CHICAGO,IL
34641.0,CHENGDU IMPRESSION RESTAURANT,2545 N HALSTED ST ,CHICAGO,IL
2379900.0,SUBWAY,4019 N LINCOLN AVE ,CHICAGO,IL
2109986.0,POPEYE'S CHICKEN,7601-7635 S RACINE AVE ,CHICAGO,IL
14192.0,CHARCOAL DELIGHT INC,3139 W FOSTER AVE ,CHICAGO,IL
2202580.0,ARTISTS SNACK SHOP,412 S MICHIGAN AVE ,CHICAGO,IL
2501654.0,ACE HOTEL CHICAGO,311-319 N MORGAN ST ,CHICAGO,IL
2385581.0,"TACO IN A BAG STORE 1, LLC",4603 N LINCOLN AVE ,CHICAGO,IL
2379132.0,BOJONOS,4187-4189 N CLARENDON AVE ,CHICAGO,IL
2595673.0,STAX CAFE,522 N MILWAUKEE AVE ,CHICAGO,
2608219.0,65 POKE,500 W MADISON ST ,CHICAGO,IL
2578276.0,KUNG FU TEA,4925 N BROADWAY ,CHICAGO,IL
2517129.0,BULL DOG ALE HOUSE,901 S STATE ST ,CHICAGO,IL
1646340.0,KRAMERS HEALTH FOODS,230 S WABASH AVE ,CHICAGO,IL
1166643.0,Chartwells @ DePaul University,1 E JACKSON BLVD ,CHICAGO,IL
70744.0,GATEWAY FOUNDATION RESIDENTIAL,3828 W TAYLOR ST ,CHICAGO,IL
2522423.0,HAROLD'S CHICKEN,1014 S WESTERN AVE ,CHICAGO,IL
2119915.0,CAI,2100 S ARCHER AVE ,CHICAGO,IL
1817627.0,EL BURRITO FELIZ RESTAURANT,3219 W CERMAK RD ,CHICAGO,IL
1903531.0,WASHBURNE CULINARY INSTITUTE INCUBATOR KITCHENS,740 W 63RD ST ,CHICAGO,IL
2002631.0,La Ciudad Mexican Cafe,4515 N SHERIDAN RD ,CHICAGO,IL
2349338.0,BROBAGEL,1931 W NORTH AVE ,CHICAGO,IL
2069435.0,HANNAH'S BRETZEL,131 S DEARBORN ST ,CHICAGO,IL
1802621.0,AROMA ON NORTH AVENUE,417 W NORTH AVE ,CHICAGO,IL
1869463.0,DICK'S LAST RESORT,315 N DEARBORN ST ,CHICAGO,IL
2373870.0,"WENDY'S OLD FASHIONED HAMBURGERS OF NEW YORK, INC",7013-23 S WESTERN AVE ,CHICAGO,IL
2600952.0,BIG BUBA'S STAKE & LEMONADE,1137 W 63RD ST ,CHICAGO,IL
2252564.0,THE RADLER,2375-2377 N MILWAUKEE AVE ,CHICAGO,IL
2542423.0,"FORASTERO, LLC",449 W NORTH AVE ,CHICAGO,IL
2099528.0,POTBELLY SANDWICH WORKS,200 S MICHIGAN AVE ,CHICAGO,IL
1380221.0,BUFFALO JOE'S ON HOWARD,1841 W HOWARD ST ,CHICAGO,IL
1914396.0,WASHBURN CULINARY INSTITUTE STUDENT TRAINING KITCHENS,740 W 63RD ST ,CHICAGO,IL
1768647.0,JIMMY JOHN'S CLARK,28 N CLARK ST ,CHICAGO,IL
75484.0,CAVANAUGH'S BAR & RESTAURANT,53 W JACKSON BLVD ,CHICAGO,IL
2419579.0,KENNEDY KING COLLEGE,6343 S HALSTED ST ,CHICAGO,IL
2500690.0,MOM'S PLACE - A CHICAGO GATHERING SPOT,650 N DEARBORN ST ,CHICAGO,IL
2469259.0,JADE COURT CHINESE RESTAURANT,624-628 S RACINE AVE ,CHICAGO,IL
1903527.0,SIKIA RESTAURANT,740 W 63RD ST ,CHICAGO,IL
2222369.0,SIMPLY SOUPS SALADS & SANDWICHES,635 E 47TH ST ,CHICAGO,IL
34368.0,LEMONS ENTERPRISES INC.,311 E 75TH ST ,CHICAGO,IL
1492643.0,BUENA VISTA RESTAURANT,3147 N BROADWAY ,CHICAGO,IL
2517126.0,FIREFIN POKE SHOP,174 N FRANKLIN ST ,CHICAGO,IL
2289863.0,CHIPOTLE,311 S WACKER DR ,CHICAGO,IL
2506316.0,LOS PEKES ICE CREAM & COFFEE SHOP INC.,4207 W 26TH ST ,CHICAGO,IL
2027332.0,SKY LAKE CHINESE KITCHEN,108 W 111TH ST ,CHICAGO,IL
2391003.0,McDONALD'S,4704 S CICERO AVE ,CHICAGO,IL
2600856.0,TAYLOR GOURMET MORGAN ST LLC,177 N MORGAN ST ,CHICAGO,IL
9.0,XANDO COFFEE & BAR / COSI SANDWICH BAR,116 S MICHIGAN AVE ,CHICAGO,IL
2584040.0,REILLY'S DAUGHTER IRISH PUB,5700 S CICERO AVE ,CHICAGO,IL
2595621.0,LAO SZE CHUAN,2172 S ARCHER AVE ,CHICAGO,IL
2108770.0,TONI PATTISERIE,65 E WASHINGTON ST ,CHICAGO,IL
1770713.0,OSAS AFRICAN RESTAURANT & CATERING SERVICES,1027 W WILSON AVE ,CHICAGO,IL
2042226.0,TOKYO LUNCH BOX AND SAKE BAR,300 S RIVERSIDE PLZ ,CHICAGO,IL
2271544.0,STUDENT LOUNGE,450 N CITYFRONT PLAZA DR ,CHICAGO,IL
2031433.0,RUDY'S BAR & GRILL,69 E MADISON ST ,CHICAGO,IL
31190.0,LOTTIE'S PUB,1925 W CORTLAND ST ,CHICAGO,IL
